movieId,title_cast,director,runtime,budget,plot_keywords
98151,Aurélien Recoing|Benoît Poelvoorde|Muriel Bersy|Nicolas Buysse|Ingrid Heiderscheidt|Jérôme Colin|Ewin Ryckaert|Stéphane Malandrin|Virgile Bramly|Gérard Rambert|Stéphanie Crayencour|Vincent Tavier|Zazie De Paris|Virginie Efira|Saul Rubinek,Olias Barco,95.0,,brief female full frontal nudity|pity sex|botched suicide|suicide
105585,Danny Trejo|Mel Gibson|Demián Bichir|Amber Heard|Michelle Rodriguez|Sofía Vergara|Charlie Sheen|Lady Gaga|Antonio Banderas|Walton Goggins|Cuba Gooding Jr.|Vanessa Hudgens|Alexa PenaVega|Marko Zaror|Tom Savini,Kyle Ward,107.0,"$20,000,000",murder of a police officer|time bomb|woman breaks a man's neck|woman murders a man
828,Martin Landau|Jonathan Taylor Thomas|Geneviève Bujold|Udo Kier|Bebe Neuwirth|Rob Schneider|Corey Carrier|Marcello Magni|Dawn French|Richard Claxton|Griff Rhys Jones|John Sessions|Jean-Claude Drouot|Jean-Claude Dreyfus|Teco Celio,Sherry Mills,90.0,"$25,000,000",close up of eyes|child turning into animal|pinocchio character|transformation
121487,Emory Cohen|Callan McAuliffe|Kymberli Bryant|Zoe Levin|Joe Cobden|Sarah Sutherland|Cody Belanger|Forrest Bouchard|Shelby Bryant|Chantal Deveau|Hannah Dionne|Vanessa Lavoie|Naomi Maldonado|Connor Wm. Prescott|Derrick Rossignol,Gita Pullapilly,116.0,,drugs|friend|harvest|maine
97283,,,,,
55854,,,,,
90965,Sasa Kekez|Predrag Bjelac|Ljubisa Gruicic|Zeljka Preksavec|Gosia Konieczna|Tim Bergmann|Jasin Mjumjunov|Yvonne Yung Hee Bormann|Arno Kempf|Werner Strenger|Christian Lessiak|Özgür Cebe|Fang Yu|Lucy Schaaf|Anastasia Clemens,Dennis Todorovic,102.0,,barkeeper|character name as title|piano|prodigy
101728,Eric Roberts|Charlie Schlatter|Joyce Giraud|Stuart Pankin|Evan Marriott|Michael Jackson|Eugene Greytak|Richard Halpern|Lyle J. Mortensen|Douglas Dunning|Patrick Mares|Stuart Rigby|Kamilla Bjorlin|Audra Wise|Juanita A. Romano,Bryan Michael Stoller,,"$2,000,000",island|boat|castaway|pilot
93328,,,,,
80074,Tatiana Vilhelmová|Pavel Liska|Anna Geislerová|Marek Daniel|Zuzana Krónerová|Simona Stasová|Bolek Polívka|Martin Huba|David Dolnik|Marie Ludvíková|Vanda Hybnerová|Lucie Vackárová|Josef Polásek|Hanus Bor|Roman Zach,Bohdan Sláma,100.0,,female nudity|topless female nudity|bath|smoking in bath tub
128395,,,,,
84954,Matt Damon|Emily Blunt|Lisa Thoreson|Florence Kastriner|Michael Kelly|Phyllis MacBryde|Natalie Carter|Chuck Scarborough|Jon Stewart|Gregory P. Hitchen|Darrell Lenormand|Michael Bloomberg|Kar|RJ Konner|Susan D. Michaels,George Nolfi,106.0,"$50,200,000",fate|teleportation|love at first sight|free will
2283,Debra Winger|John Malkovich|Campbell Scott|Jill Bennett|Timothy Spall|Eric Vu-An|Amina Annabi|Philippe Morier-Genoud|Sotigui Kouyaté|Tom Novembre|Mohamed Ben Smaïl|Kamel Cherif|Mohammed Afifi|Brahim Oubana|Carolyn De Fonseca,Paul Bowles,138.0,"$25,000,000",traveler|sahara desert|husband wife relationship|1940s
1410,Shirley MacLaine|Bill Paxton|Juliette Lewis|Miranda Richardson|Ben Johnson|Scott Wolf|George Newbern|Marion Ross|Mackenzie Astin|Donald Moffat|Jennifer Grant|China Kantner|Jack Nicholson|Shawn Taylor Thompson|Jake Langerud,Robert Harling,129.0,,texas|death|family relationships|sequel to best picture winner
45656,John Goodman|Elden Henson|Robert Carlyle|Sean Astin|Teresa Johnston|Kelley Parker|Michael Bower|Chance Michael Corbitt|Joshua Horowitz|Philip Perlman|Maria Parkinson|Karlyn Michelson|Camryn Manheim|Octavia Spencer|Marisa Tomei,Randall Miller,,"$2,500,000",dance|therapy|black eye|baker
60894,Simon Armstrong|Ben Batt|Geoffrey Beevers|Rachel Bell|Paul Brooke|Huw Ceredig|Richard Clifford|Richard Dillane|Joel Dommett|Rachel Essex|Craig Gallivan|Callum Godfrey|Simon Kassianides|Keira Knightley|Anne Lambton,Sharman Macdonald,110.0,,1940s|world war two|poet|wales
71865,Albert Finney|Jill Clayburgh|Kathryn Erbe|Kyle MacLachlan|Piper Laurie|Ethan Hawke|Suzy Amis|Alfre Woodard|Leon Pridgen|Dave Hager|Ramona Ward|Wayne Dehart|D.L. Anderson|Jennifer Banco|Anthony Burke,Bruce Beresford,,"$18,000,000",
92658,,,,,
69339,Christopher Kriesa|Martina Ittenbach|Simon Newby|Luca Maric|Mehmet Yilmaz|Jaymes Butler|Dan van Husen|Daryl Jackson|Wolfgang Müller|James Matthews-Pyecka|Klaus Münster|Gerhard Jilka|Harald Pucher|Lisa Sachsenweger|Gunter Bender,Thomas Reitmair,101.0,"EUR800,000",prisoner|prison bus|chainsaw|sliced body
32632,,,,,
1573,John Travolta|Nicolas Cage|Joan Allen|Alessandro Nivola|Gina Gershon|Dominique Swain|Nick Cassavetes|Harve Presnell|Colm Feore|John Carroll Lynch|CCH Pounder|Robert Wisdom|Margaret Cho|James Denton|Matt Ross,Mike Werb,138.0,"$80,000,000",face transplant|child murder|death of child|girl in panties
91995,,,,,
64944,,,,,
101216,Michael Bentt|Lucia Rijker,Katya Bankowsky,,,
108016,Michael Sheen|Tom Wlaschiha|Alexander Dreymon|Andrea Riseborough|Iwan Rheon|Kimberley Nixon|Stanislav Yanevski|Anatole Taubman|Melanie Walters|Jassa Ahluwalia|Sharon Morgan|Simon Armstrong|Tomos Eames|Matt Hookings|George Taylor,Amit Gupta,92.0,,occupied country|welsh valley|resistance fighter|world war two
2105,,,,,
49817,,,,,
67135,,,,,
115220,Nicole Kidman|Tim Roth|Frank Langella|Paz Vega|Parker Posey|Milo Ventimiglia|Geraldine Somerville|Nicholas Farrell|Robert Lindsay|Derek Jacobi|André Penvern|Jeanne Balibar|Flora Nicholson|Yves Jacques|Olivier Rabourdin,Arash Amel,103.0,"$30,000,000",monaco|1960s|betrayal|charles de gaulle character
56805,Nat Faxon|John C. Reilly|Tim Meadows|Conner Rayburn|Chip Hormess|Raymond J. Barry|Terrence Beasor|Margo Martindale|Honeyboy Edwards|Gerry Black|Aron Johnson|Jack Donovan Saperstein|Taylor Hubert|Christopher Hurt|Matt Price,Judd Apatow,96.0,"$35,000,000",elvis presley character|paul mccartney character|john lennon character|george harrison character
103787,Nina Hoss|Marko Mandic|Peter Kurth|Uwe Bohm|Rosa Enskat|Wolfgang Packhäuser|Lars Rudolph|Dave Brown|Nadine Adam|Dustin Elkins|Robert Munch|John Vye|Terence Lewis|Steve Thackray|Norman Jim,Thomas Arslan,101.0,,german abroad|gold rush|year 1898|pubic hair
84639,,,,,
6310,,,,,
80980,,,,,
4671,,,,,
2002,Mel Gibson|Danny Glover|Joe Pesci|Rene Russo|Stuart Wilson|Steve Kahan|Darlene Love|Traci Wolfe|Damon Hines|Ebonie Smith|Gregory Millar|Nick Chinlund|Jason Rainwater|Alan Scarfe|Delores Hall,Jeffrey Boam,118.0,"$35,000,000",crooked cop|corrupt policeman|dirty cop|sex
97468,Jonathan M. Woodward|Samm Levine|James Urbaniak|Dave Allen|Tangi Miller|Marc Evan Jackson|Angela Bettis|Paul F. Tompkins|Janie Haddad Tompkins|Elizabeth Faith|Kevin Ford|Simon Dasher|Alexis Jones|Joel Michaely|Jordan Kessler,Adam Busch,98.0,"$500,000",title directed by female|dialogue driven|powerpoint presentation|talking to self
4843,Carmine Giovinazzo|Norbert Weisser|Monet Mazur|Tim Ransom|Rod Roesser|James Eckhouse|Allan Wasserman|Harry Hutchinson|Dennis Blake|Phil Nee|Kei Rowan-Young|Greg Lauren|Vincent Ventresca|Marisa Petroro|Noeller Forbes,Eric Schwab,113.0,"$1,000,000",scam|drinking|rape|record company
37955,Zoé Auclair|Lea Bridarolli|Bérangère Haubruge|Marion Cotillard|Hélène de Fougerolles|Olga Peytavi-Müller|Alisson Lalieux|Ana Palomo-Diaz|Astrid Homme|Joséphine Van Wambeke|Johanna Surbier|Grizelle Crozet|Corinne Marchand|Sonia Petrovna|Véronique Nordey,Lucile Hadzihalilovic,122.0,,school|girl|boarding school|tunnel
25962,,,,,
7136,,,,,
4761,Robert Forster|Donnie Wahlberg|Bess Armstrong|Jasmine Guy|George Coe|Jeff Gendelman|Douglas Allen Johnson|Kristin Minter|Nikki Fritz|Shannah Laumeister Stern|Katie Rimmer|Paul Price|Kateri Walker|Kathleen Conner|Melissa Greenspan,Dan Cohen,100.0,,animate tattoo|mentor|diamond|secret compartment
91058,Richard Long|Åke Lindman|Pirkko Mannola|Aulikki Tarnanen|Uolevi Vahteristo|Juhani Kumpulainen|Esko Salminen|Rose-Marie Precht|Seppo Wallin|Ismo Kallio|Sylva Rossi|Sirppa Sivori-Asp|Kyösti Käyhkö|Aimo Paapio|Matti Lehtelä,Åke Lindman,88.0,,finland|nightclub|innocence|gay
4124,,,,,
94864,Noomi Rapace|Michael Fassbender|Charlize Theron|Idris Elba|Guy Pearce|Logan Marshall-Green|Sean Harris|Rafe Spall|Emun Elliott|Benedict Wong|Kate Dickie|Branwell Donaghey|Vladimir 'Furdo' Furdik|C.C. Smiff|Shane Steyn,Jon Spaihts,124.0,"$130,000,000",planet|cryogenics|cave|impregnation
70789,,,,,
365,Keanu Reeves|Ruocheng Ying|Chris Isaak|Alex Wiesendanger|Raju Lal|Greishma Makar Singh|Sogyal Rinpoche|Ven. Khyongla Rato Rinpoche|Bridget Fonda|Ven. Geshe Tsultim Gyelsen|Jo Champa|Jigme Kunsang|Thubtem Jampa|Surekha Sikri|T.K. Lama,Bernardo Bertolucci,123.0,"$35,000,000",reincarnation|nonlinear timeline|buddhist|seattle washington
529,Max Pomeranc|Joe Mantegna|Joan Allen|Ben Kingsley|Laurence Fishburne|Michael Nirenberg|Robert Stephens|David Paymer|Hal Scardino|Vasek Simek|William H. Macy|Dan Hedaya|Laura Linney|Anthony Heald|Steven Randazzo,Fred Waitzkin,109.0,"$12,000,000",chess|child prodigy|new york city|speed chess
56748,Paget Brewster|Jeff Branson|Jess Weixler|Raviv Ullman|Avi Setton|Todd Susman|Kevin Porter Young|Darla Hill|Terria Joseph|Liza Lapira|Crystal Bock|Emma Adele Galvin|Judy Cole|Ostaro|Michael Mosley,Daniel Schechter,96.0,,swimming instructor|teacher|learning to swim|swimming lesson
129771,Vincent Lacoste|Charlotte Gainsbourg|Didier Bourdon|Anémone|Valérie Bonneton|Michel Hazanavicius|Noémie Lvovsky|Laure Marsac|William Lebghil|Anthony Sonigo|India Hair|Béatrice de Staël|Frédéric Neidhardt|Anamaria Vartolomei|Valeria Golino,Riad Sattouf,87.0,,male frontal nudity|female dominated society|matriarchal society|dictatorship
71139,Louis Arcella|Angelica Blandon|Pedro Capo|Raúl Castillo|Aldemar Correa|Margarita Rosa de Francisco|Ana de la Reguera|Alexander Forero|Tim Gallin|Gina Hernandez|Germán Jaramillo|Stina Kalman|Ethen Lane|John Leguizamo|Eli Massillon,Jorge Franco Ramos,,"$4,500,000",masturbation|cowgirl sex position|sex scene during opening credits|sex in public
3346,,,,,
5315,Bianca Hunter|Kevin Corrigan|Rosario Dawson|Matthew Del Negro|Paz de la Huerta|Guillermo Díaz|Vincent D'Onofrio|Paul D. Failla|Kris Kristofferson|Robert Sean Leonard|Duane McLaughlin|Natasha Richardson|Jimmy Scott|John Seitz|Mark Strand,Nicole Burdette,109.0,"$100,000",painter|novelist|dancer|poet
48385,Sacha Baron Cohen|Ken Davitian|Luenell|Chester|Charlie,Larry Charles,84.0,"$18,000,000",mockumentary|erect penis|parody|comedy of manners
1228,,,,,
69720,Snoop Dogg|Hawthorne James|Gabriel Pimentel|Irina Voronina|Tanisha Jones|Anson Mount|Tayshaun Prince|Noel Gugliemi|Teyo Johnson|Jeffrey Licon|Yadi Valerio Rivera|Rayna Tharani|Daniella Alonso|Danny Trejo|Ava Penner,Jacob Hair,84.0,"$5,000,000",vietnam war veteran|satire|bad taste humour|tied to a chair
113778,Scott Mechlowicz|Alphonso McAuley|Winter Ave Zoli|Vanessa Branch|Leonardo Nam|Gregory Alan Williams|Brittany S. Hall|Maria Rogers|Lawrence P. Beron|Thomas Tah Hyde III|David Maldonado|Peter Karas|Luke Sexton|Preston James Hillier|Dan Bilzerian,Andrew Manson,96.0,,female nudity|stripper|sex montage|martial arts
47935,,,,,
112731,Corbin Allred|Maclain Nelson|Nikita Bogolyubov|Alex Veadov|Jennifer Erekson|Bruce Newbold|Peggy Matheson|Paul Mulder|Brett Merritt|Bart Johnson|Shawn Carter|Rocky Myers|Brit Server|Christopher S. Clark,Garrett Batty,107.0,,missionary|ransom|lds film|mormon missionary
60229,,,,,
66620,,,,,
88676,John Genke|Joan Pape,Cherel Ito,52.0,,f rated|surrealism|experimental film|avant garde
118346,Robert Englund|Zoe Trilling|Alona Kimhi|Juliano Mer-Khamis|Chandra West|William Finley|Irit Sheleg|Niv Cohen|Doron Barbi|David Menachem|Jonathan Cherchi|Howard Rypp|Zachi Noy|Dafna Armoni|Ya'ackov Banai,Tobe Hooper,98.0,,marquis de sade|first lesbian experience|lesbian seduction|crucifixion
44004,Matthew McConaughey|Sarah Jessica Parker|Zooey Deschanel|Justin Bartha|Bradley Cooper|Terry Bradshaw|Kathy Bates|Tyrel Jackson Williams|Katheryn Winnick|Rob Corddry|Patton Oswalt|Stephen Tobolowsky|Kate McGregor-Stewart|Adam Alexi-Malle|Gretchen Cleevely,Tom J. Astle,97.0,"$50,000,000",loose bird|family life|usa|united states
3547,,,,,
874,James Woods|Robert Sean Leonard|Ellen Greene|Cara Buono|Robert John Burke|Richard Riehle|Harold Gould|John Bedford Lloyd|Jeffrey DeMunn|Conrad McLaren|Steve Forrest|Richard Council|Christopher Petrosino|Michael Jeffrey Woods|Rob Locke Jones,Tim Metcalfe,91.0,,watching a movie|hatred|homeless person|peeling a potato
80417,Hwa-shi Lee|Jeong-cheol Kim|Yun-seok Choi|Mi-hye Kwon|Jeong-ja Park,Yu-sang Ha,,,giallo|korean giallo|necrophilia|sex
140,Robert Redford|Michelle Pfeiffer|Stockard Channing|Joe Mantegna|Kate Nelligan|Glenn Plummer|James Rebhorn|Scott Bryce|Raymond Cruz|Dedee Pfeiffer|Miguel Sandoval|Noble Willingham|James Karen|Brian Markinson|Michael Laskin,Joan Didion,124.0,"$60,000,000",mentor protege relationship|journalism|television news|television broadcast
979,Ian Hart|John Lynch|James Frain|Michael Gambon|Gary Lydon|Rúaidhrí Conroy|Maria Doyle Kennedy|Jeni Courtney|Gerard McSorley|Gareth O'Hare|Ciarán Fitzgerald|Anthony Brophy|B.J. Hogg|James Doran|Cathy White,Thaddeus O'Sullivan,,,ireland|northern ireland|1970s|irish troubles
111044,Andrea Roth|Nicholas Brendon|Elisa Donovan|Bruce Davison|Alley Mills|Jason London|Daniel Zykov|Melody Hollis|Sherman|Robert Seay|Kali Majors|Sam Cohen|Chastity Dotson,Jay Cipriani,,,house|christmas|missing someone|girl
39444,Nicolas Cage|Michael Caine|Hope Davis|Gemmenne de la Peña|Nicholas Hoult|Michael Rispoli|Gil Bellows|Judith McConnell|Chris Marrs|Dina Facklis|J. Nicole Brooks|Sia A. Moody|Guy Van Swearingen|Alexander Pine|Jackson Bubala,Steve Conrad,102.0,"$22,000,000",bare chested teenage boy|weatherman|failure|new york city
5353,,,,,
8799,Brittany Murphy|Holly Hunter|Kathy Bates|Ron Livingston|Julianne Nicholson|Stephen Tobolowsky|Kevin Sussman|Rashida Jones|Josie Maran|Jason Antoon|Sharon Lawrence|Gavin Rossdale|Cress Williams|Dave Annable|Yvette Nicole Brown,Melissa Carter,107.0,"$35,000,000",gynecologist|blond hair|caucasian|little black book
62344,Sebastian Stan|Roslyn Ruff|Anne Hathaway|Bill Irwin|Anna Deavere Smith|Annaleigh Ashford|Zafer Tawil|Beau Sia|Innbo Shim|Eliza Simpson|Olive|Rosemarie DeWitt|Anisa George|Tamyra Gray|Victoria Haynes,Jenny Lumet,113.0,,divorce|panties|bra|girl
2866,,,,,
105980,Rae Dawn Chong|Don Gordon|Tom Towles|Antonio Fargas|Neil Giuntoli|Larry Pennell|Pam Gordon|Tony Amendola|Robert Dryer|Richard Wharton|Bentley Mitchum|Zoe Trilling|Tamara Clatterbuck|Tom Allard|Darryl Shelly,Mason Nage,92.0,"$2,000,000",alien spacecraft|alien|homemade silencer|strangulation
42004,Andrea James|Felicity Huffman|Danny Burstein|Maurice Orozco|Elizabeth Peña|Craig Bockhorn|Paul Borghese|Kevin Zegers|Jon Budinoff|Venida Evans|Raynor Scheine|Kate Bayley|Stella Maeve|Teala Dunn|Jim Frangione,Duncan Tucker,103.0,"$1,000,000",road movie|male objectification|son|parents
47619,,,,,
42973,Jae-Hyun Cho|Jae-Hong Ahn|Mu-song Jeon|Yun-kyeong Woo,Ki-duk Kim,102.0,,homosexual rape|south korea|suicide|suicide attempt
103299,Katharine Isabelle|Antonio Cupo|Tristan Risk|David Lovgren|Paula Lindberg|Clay St. Thomas|John Emmet Tracy|Twan Holliday|Nelson Wong|Sylvia Soska|Jen Soska|Paul Anthony|Sean Amsing|Travis Watters|Marius Soska,Sylvia Soska,103.0,,torture|body modification|medical student|twin
3030,,,,,
1464,Bill Pullman|Patricia Arquette|John Roselius|Louis Eppolito|Jenna Maetlind|Michael Massee|Robert Blake|Henry Rollins|Michael Shamus Wiles|Mink Stole|Leonard Termo|Ivory Ocean|Jack Kehler|David Byrd|Gene Ross,David Lynch,134.0,"$15,000,000",surrealism|doppelganger|strong sexual content|graphic violence
114633,,,,,
87096,Josh Cooke|Greg Grunberg|Odette Annable|Rob Benedict|Kym Whitley|Tom Arnold|Henry Winkler|Lombardo Boyar|Kathrine Narducci|Greg Germann|Kurt Fuller|Lisa Lampanelli|Sandra Seeling|Madeleine Wade|Sandra Taylor,Lawrence Trilling,92.0,,seductive|hot|sexy|nympho
127280,Adrian Dunbar|Florence Hoath|Sophie Aubry|Joanna Lumley|Gabrielle Anwar|Alexis Denisof|Stephen Dorff|Marianne Denicourt|Melvil Poupaud|Bernard Haller|Rosalind Bennett|Keira Knightley|Tobias Saunders|Robin Saunders|Charles Duron,Patrick Dewolf,,,coastal town|detective|female stockinged legs|nylon stockings
1819,Robyn Hitchcock|Deni Bonet|Tim Keegan,Robyn Hitchcock,77.0,,concert film|live in concert recording
118095,Mark Albrecht|Rick Albrecht|Kathleen Anderson|John Bowsher|Marie Chong Castillo|Bill Courting|Tim Cunningham|Jim Dear|Raul Duran|Ron Elad|Terry Emmert|Chaz Ermini|Bob Foster|Michael Govan|Chris Gutierrez,Mark Albrecht,88.0,,los angeles county museum of art
58250,Wesley Snipes|William Hope|Emma Samms|Anthony Warren|Peter Youngblood Hills|Ryan McCluskey|Warren Derosa|Christiaan Haig|Dan Badarau|Serge Soric|Gelu Nitu|Matt Salinger|John Guerrasio|Ian Ashpitel|Peter Swander,Travis Spangler,95.0,,time bomb|rebel|jet fighter|black american
5599,,,,,
27644,Fabrizio Bentivoglio|Laura Morante|Nicoletta Romanoff|Monica Bellucci|Silvio Muccino|Gabriele Lavia|Enrico Silvestrin|Silvia Cohen|Alberto Gimignani|Andrea Sama|Amanda Sandrelli|Blas Roca-Rey|Riccardo Zinna|Pietro Taricone|Giulia Michelini,Gabriele Muccino,125.0,"EUR5,000,000",underage sex|alienation|sexism|sexist
79855,,,,,
8158,Jason Patric|Jennifer Jason Leigh|Sam Elliott|Max Perlich|Gregg Allman|Tony Frank|William Sadler|Special K. McCray|Dennis Letts|Dennis Burkley|Glenn Wilson|Jimmy Ray Pickens|Barbara Lasater|Toni Pilgreen|Merrill Connally,Kim Wozencraft,120.0,"$17,000,000",pizzeria|billiards|police officer|watching television
53038,,,,,
103834,Jay Baruchel|Sarah Lind|Jim Byrnes|Lucas Blaney|Neil Denis|Liam McGuigan|Chilton Crane|Barclay Hope|Nicole Muñoz|Ken Jones|Robert Kaiser|Jessica McLeod|Angela Moore|Kyla Wise|Art Kitching,David Ray,87.0,"$1,500,000",death|time travel|suicide|prostitute
104642,,,,,
116803,Andy Lau|Sung-Ki Ahn|Zhiwen Wang|Bingbing Fan|Si Won Choi|Siu-Ho Chin|Tin Chiu Hung|Yongjian Lin|Xinyi Liu|Li Peng|Shaan Price|Pengfei Qin|Joe Tsang|Wu Ma|Nicky Wu,Chi Leung 'Jacob' Cheung,,"$16,000,000",ancient china|battle|war violence|violence
2544,Isabelle Huppert|Vincent Martinez|Vincent Lindon|Marthe Keller|François Berléand|Danièle Dubroux|Bernard Le Coq|Roxane Mesquida|Jean-Louis Richard|Jean-Claude Dauphin|Michelle Goddet|Laurent Jumeaucourt|Pierre Laroche|Richard Schroeder|Jan-Michell,Benoît Jacquot,98.0,,obsession|foreign language adaptation|sex|based on novel
4214,,,,,
7038,Glenn Close|Cameron Diaz|Calista Flockhart|Kathy Baker|Amy Brenneman|Valeria Golino|Holly Hunter|Matt Craven|Gregory Hines|Miguel Sandoval|Noah Fleiss|Danny Woodburn|Penelope Allen|Roma Maffia|Mika Boorem,Rodrigo García,109.0,,boxer shorts|f rated|lesbian|dwarf
1575,Abbas Sayah|Shaghayeh Djodat|Hossein Moharami|Rogheih Moharami|Parvaneh Ghalandari,Mohsen Makhmalbaf,75.0,,sheep|wool|old woman|marriage
126050,,Stephen Quay,1.0,,magnet|doll|spoon|moth
112753,Katharine Isabelle|Robin Dunne|Peter DaCunha|Stephen McHattie|Noah Dalton Danby|Inessa Frantowski|Amy Forsyth|Bill Colgate|Adrienne Wilson|Sitara Hewitt|Asim Wali|Jordan Barker|Rodney Barnes|Nick Stojanovic|Carinne Leduc,Michael Foster,82.0,,stepmother stepson relationship|car battery|plastic bag over head|mask
1694,Todd Allen|Paul Bagget|Lenore Banks|John Beasley|Mary Lynette Braxton|Brett Brock|Christopher Canady|Christian Canady|June Carter Cash|Elizabeth Chisolm|William Atlas Cole|Frank Collins Jr.|Carl D. Cook|Naomi Craig|Wayne Dehart,Robert Duvall,134.0,"$5,000,000",southern gothic|preacher|louisiana|texas
6020,,,,,
6463,John Waters|Pat Waters|John Waters Sr.|Steve Buscemi|Mink Stole|Steve Waters|Herschell Gordon Lewis|George Kuchar|Mike Kuchar|Pat Moran|Bill Landis|George Figgs|Ken Jacobs|Mary Avara|Lou Cedrone Jr.,Steve Yeager,97.0,,vomiting|interview|film critic|actor
71899,Christopher Massey|Oliver Marks|Daisy Kocher|Daniel Marks|Hamish Hughes|Dan Doherty|Julie Forsyth|Mandy Mao|Eric Bana|Patrick McCabe|Adam Elliot|Mr. Peck|Michael James Allen|Bill Murphy|Shaun Patten,Adam Elliot,92.0,"AUD8,240,000",stop motion|black comedy|stop motion animation|clay animation
1589,Sylvester Stallone|Harvey Keitel|Ray Liotta|Robert De Niro|Peter Berg|Janeane Garofalo|Robert Patrick|Michael Rapaport|Annabella Sciorra|Noah Emmerich|Cathy Moriarty|John Spencer|Frank Vincent|Malik Yoba|Arthur J. Nascarella,James Mangold,105.0,"$15,000,000",corruption|internal affairs|falling off a roof|faked death
4376,Evelyn Cox|Sidney Cox|Suzanne Cox|Willard Cox|Nathan Best|Issac Freeman|Robert Hamlett|Joseph Rice|Wilson Waters Jr.|John Hartford|Larry Perkins|Emmylou Harris|Chris Thomas King|Alison Krauss|Colin Linden,Chris Hegedus,98.0,,four word title|making of|filmmaking|behind the scenes
436,Bruce Willis|Jane March|Rubén Blades|Lesley Ann Warren|Scott Bakula|Brad Dourif|Lance Henriksen|Kevin J. O'Connor|Andrew Lowery|Eriq La Salle|Jeff Corey|Kathleen Wilhoite|Shirley Knight|John Bower|Avi Korein,Billy Ray,121.0,"$40,000,000",lesbian kiss|psychologist|nymphomania|sex in a swimming pool
87975,Bruce Campbell|Kiele Sanchez|RonReaco Lee|Pedro Pascal|Ilza Ponko|Kepa Amuchastegui|Chandra West|John Diehl|John Ales|Brendan O'Malley|Lenny Clarke|Alex Fernandez|Germán Escallón|Roberto Cano|Johnny Acero,Matt Nix,120.0,,american|beer|chicken|canadian
3969,Kevin Spacey|Helen Hunt|Haley Joel Osment|Jay Mohr|Jim Caviezel|Jon Bon Jovi|Angie Dickinson|David Ramsey|Gary Werntz|Colleen Flynn|Marc Donato|Kathleen Wilhoite|Liza Snyder|Jeannetta Arnette|Hannah Leder,Catherine Ryan Hyde,123.0,"$40,000,000",social studies|teacher|boy|good deed
